 ,Text,Classificacao
#VALUE!,@Hugotim1: #timbeta #globo Betim e Contagem intensificam vacinação contra febre amarela neste sábado https://t.co/MMKc5BCTG4 #OperacaoBe… ,Positivo
#VALUE!,@Hugotim1: #timbeta #globo Betim e Contagem intensificam vacinação contra febre amarela neste sábado https://t.co/MMKc5BCTG4 #OperacaoBe… ,Positivo
#VALUE!,@Hugotim1: #timbeta #globo Governo de Minas Gerais confirma 60 mortes por febre amarela https://t.co/PIGuNx4vE3 #OperacaoBetaLab #Sigod… ,Positivo
#VALUE!,@jornaldarecord: Vacinação contra febre amarela é intensificada após morte de macacos https://t.co/iTJ3Z1pg0T #JornalDaRecord ,Positivo
#VALUE!,@jornaldarecord: Vacinação contra febre amarela é intensificada após morte de macacos https://t.co/iTJ3Z1pg0T #JornalDaRecord ,Positivo
#VALUE!,@jornaldarecord: Vacinação contra febre amarela é intensificada após morte de macacos https://t.co/iTJ3Z1pg0T #JornalDaRecord ,Positivo
#VALUE!,Saúde de Varginha faz vacinação contra febre amarela de casa em casa no Parque Rinaldi https://t.co/fDMU9PiPaY ,Positivo
#VALUE!,Secretaria realiza vacinação preventiva contra febre amarela na zona rural em Juiz de Fora https://t.co/qjcLAQpm7h https://t.co/49kudXHayd ,Positivo
#VALUE!,Trabalhadores rurais são vacinados contra febre amarela em Araxá https://t.co/ur1XyhP4Ig https://t.co/UbOphiJVzz ,Positivo
#VALUE!,Vacinação contra febre amarela é intensificada na zona rural de Araxá https://t.co/dhRn8k5LEK ,Positivo
#VALUE!,Vacinação contra febre amarela é intensificada na zona rural de Uberaba: Equipe da Secretaria Municipal de Saúde…… https://t.co/Exjq0b8Ma9 ,Positivo
#VALUE!,"Vcs que vão viajar pra Minas ( lugares afetados pela febre amarela ), Por Favor procurem se vacinar https://t.co/RjmPk3UomK ",Positivo
#VALUE!,"""@JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/0ABNs6zveF https://t.co/OUIXRNZu92"" ",Positivo
#VALUE!,"""Procurado por Minas, traficante é preso em ação no Guaçu. "" https://t.co/zRaef33t5X via @ ",Positivo
#VALUE!,"Bom exemplo: Sem mortes há 2 anos, ES é modelo contra violência https://t.co/uDbHKWInzr #timbeta… https://t.co/BMKRAM5hu6 ",Positivo
#VALUE!,"Crise carcerária: RJ monitora aproximação do PCC, afirma secretário https://t.co/BbQTJrrMQr… https://t.co/aWGXus1xDX ",Positivo
#VALUE!,"Polícia prende dois suspeitos de tráfico de drogas em Contagem, na Grande BH… https://t.co/DZC2jWzjdx ",Positivo
#VALUE!,Suspeito de tráfico de drogas é preso com tabletes de maconha e crack em…… https://t.co/JqKIqyWlol ,Positivo
#VALUE!,#i5gornascimento @i5gornascimento @cristiano Menor é detido com 142 pedras de crack e outras drogas em Ipatinga https://t.co/lB1xwktuTI ,Positivo
#VALUE!,#i5gornascimento @i5gornascimento g1 Homem é preso em Sabará suspeito de estupro e roubo de celular https://t.co/eIQN8o4wl9 ,Positivo
#VALUE!,"#i5gornascimento @i5gornascimento g1 Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Hor... https://t.co/LZbU0lhNdq ",Positivo
#VALUE!,#i5gornascimento @i5gornascimento Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/c0jjqfYw5n ,Positivo
#VALUE!,#i5gornascimento @i5gornascimento Polícia Civil irá investigar roubo a loja de departamentos em Juiz de Fora https://t.co/joEaS9wbvR ,Positivo
#VALUE!,#timbeta #globo Arma e drogas são apreendidas pela PM em baile funk em Januária https://t.co/hcrRX1c5Cp #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Câmeras de segurança registram acidente em avenida de Uberaba https://t.co/3Yu5SuaVrG #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,"#timbeta #globo Dois jovens são presos com drogas, arma e munições em Jaíba https://t.co/gAEqxFepn7 #OperacaoBetaLab #Sigodevolta ",Positivo
#VALUE!,#timbeta #globo Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/rhm83R4TmP #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Grupo é detido após roubo e carreta recuperada em MG https://t.co/c6L8n4AMvO #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,"#timbeta #globo Homem é preso após transportar drogas em ônibus de turismo, em MG https://t.co/zfi8iq8667 #OperacaoBetaLab #Sigodevolta ",Positivo
#VALUE!,#timbeta #globo Homem é preso em Sabará suspeito de estupro e roubo de celular https://t.co/aTuOq9zHPS #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região https://t.co/aMra7NIJ5k #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia https://t.co/uNWr2dDBZK #OperacaoBetaLab #Sigodevol… ,Positivo
#VALUE!,#timbeta #globo Mãe chama polícia para filho que estava com drogas em Pará de Minas https://t.co/8RNTBPsR6i #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Menor é detido com 142 pedras de crack e outras drogas em Ipatinga https://t.co/gXtfnDWUl4 #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Morador rendido por ladrões foge e impede roubo a casa em Juiz de Fora https://t.co/7veVRk5O0y #OperacaoBetaLab #Sigodevol… ,Positivo
#VALUE!,#timbeta #globo Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/MUo32zDxii #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,"#timbeta #globo PM apreende armas de fogo, munições e drogas em Juiz de Fora https://t.co/IZAjg3Oydu #OperacaoBetaLab #Sigodevolta ",Positivo
#VALUE!,#timbeta #globo PM apreende pés de maconha e drogas em Uberlândia https://t.co/XwzYa836iD #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo PM monitora casa e prende homem com drogas e arma em Montes Claros https://t.co/Dgg3y093yG #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Polícia apreende armas e drogas em uma casa em Montes Claros https://t.co/cNOJM9Ukko #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora https://t.co/NM173B071O #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,"#timbeta #globo Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Horizonte https://t.co/Ui3F7ByLX6 #OperacaoBetaLab … ",Positivo
#VALUE!,"#timbeta #globo Três são presos após furto a loja em shopping de Varginha, MG https://t.co/BdR4LjeK9J #OperacaoBetaLab #Sigodevolta ",Positivo
#VALUE!,@AndreiaSadi mas privatizar ninguém quer... aqui em Minas tem um presídio privatizado há 3 anos e NUNCA teve rebelião! ,Positivo
#VALUE!,@henriquego_ @folha aqui em Minas temos uma experiência bem sucedida com presídio PRIVATIZADO de verdade. FUNCIONA. https://t.co/7xf3VT8PQb ,Positivo
#VALUE!,@i5gornascimento #i5gornascimento Menor é detido com 142 pedras de crack e outras drogas em Ipatinga https://t.co/Sgtk0rUcBl ,Positivo
#VALUE!,@i5gornascimento #i5gornascimento Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/qegX3nNpZL ,Positivo
#VALUE!,@I5gornascimento @I5gornascimento #I5gornascimento Menor é detido com 142 pedras de crack e outras drogas em Ip... https://t.co/616TtKfRcy ,Positivo
#VALUE!,@MichelTemer @STF_oficial @EliseuPadilha @alexandregarcia Custo menor e sem rebeliões no presídio privado de Minas G https://t.co/WotPgrUXf8 ,Positivo
#VALUE!,@o_antagonista Minas Gerais tem bom exemplo de presídio privado através de PPP. Não há vergonha da Umanizzare. https://t.co/q4DRO0Bqwz ,Positivo
#VALUE!,"@PMMG190 - Patrocínio - Após roubo, autores são localizados https://t.co/lY36r7Yp4f ",Positivo
#VALUE!,@PMMG190 - 11º BPM  PMMG realiza Operação Minas em Segurança durante final de semana do Réveillon. https://t.co/aE2BnKQqUe ,Positivo
#VALUE!,@PMMG190 - 18° BPM - Militares apreendem drogas e arma de fogo https://t.co/LP5kE4DDnO ,Positivo
#VALUE!,@PMMG190 - 19ª CIA PM IND - SÃO JOSÉ DA VARGINHA: trio é detido pela PM com arma e drogas https://t.co/Tn2yBwM59B ,Positivo
#VALUE!,@PMMG190 - 22°BPM - POP E GEPAR DA 125ª CIA APREENDEM DROGAS E ARMA EM BAILE FUNK NA VILA AMBROSINA https://t.co/DtBxHX0241 ,Positivo
#VALUE!,@PMMG190 - 23º BPM-DIVINÓPOLIS: Militares da 53ª Cia prendem autores de roubo https://t.co/FSBpkAaQer ,Positivo
#VALUE!,@PMMG190 - 60ºBPM (Pitangui): Polícia Militar prende por Tráfico de Drogas. https://t.co/fvZSebGm1Y ,Positivo
#VALUE!,@PMMG190 - 71ª CIA PM APREENDE DROGAS E COLETES BALÍSTICOS https://t.co/pYhnKaJEWT ,Positivo
#VALUE!,@PMMG190 - 7º BPM - Bom Despacho: PM apreende drogas e dinheiro https://t.co/RvaBXfzjE7 ,Positivo
#VALUE!,@PMMG190 - Após denúncia autor é preso com drogas https://t.co/utlZkFmz8N ,Positivo
#VALUE!,@PMMG190 - Apreensão de drogas no Bairro Lagoinha https://t.co/yhM72AQ7DY ,Positivo
#VALUE!,@PMMG190 - Apreensão de drogas no Bairro Minas Gerais https://t.co/DZ0e9DP3dT ,Positivo
#VALUE!,@PMMG190 - Apreensão de drogas no Bairro Minas Gerais https://t.co/Ej5a1zwEfD ,Positivo
#VALUE!,@PMMG190 - Apreensão de drogas no Bairro Santa Mônica https://t.co/iKzyOwojlt ,Positivo
#VALUE!,@PMMG190 - Apreensão de drogas no Bairro São Jorge https://t.co/S4G01XDxAE ,Positivo
#VALUE!,@PMMG190 - Araguari - PM apreende suspeitos com drogas e dinheiro https://t.co/2R3ZBopqjb ,Positivo
#VALUE!,"@PMMG190 - Ataxá - PM prende autor de homicídio, apreende drogas e recupera veículo furtado https://t.co/Ix6poBxmr7 ",Positivo
#VALUE!,@PMMG190 - Autor de roubo é preso pela PM https://t.co/s1trf4tI5l ,Positivo
#VALUE!,"@PMMG190 - Autor de roubo é preso pela Polícia Militar no bairro Cabanas, em Mariana (MG) https://t.co/21xcftnNn3 ",Positivo
#VALUE!,@PMMG190 - Autor de roubo no Bairro Pontilhão é preso https://t.co/AGjikMqGUe ,Positivo
#VALUE!,@PMMG190 - Autor de roubo preso e o veículo produto de crime recuperado https://t.co/4KaBk5MnkE ,Positivo
#VALUE!,@PMMG190 - Autor de roubo preso e o veículo produto de crime recuperado https://t.co/VXQC5GsKHj ,Positivo
#VALUE!,@PMMG190 - Autor de roubo preso e o veículo produto de crime recuperado https://t.co/wmY6rGtgeV ,Positivo
#VALUE!,@PMMG190 - Autor de roubo preso e o veículo produto de crime recuperado https://t.co/Xu3KIHeX1E ,Positivo
#VALUE!,@PMMG190 - Autor de roubo preso no Terminal Central de Uberlândia https://t.co/bUWpYGJson ,Positivo
#VALUE!,"@PMMG190 - Autor de tráfico de drogas é preso pela Polícia Militar no bairro Saramenha, em Ouro Preto (MG) https://t.co/FiwmL370tp ",Positivo
#VALUE!,"@PMMG190 - Autores de furto de defensivos agrícolas são surpreendidos pela polícia, um autor foi preso https://t.co/m5l4VID0Eq ",Positivo
#VALUE!,@PMMG190 - Autores de tráfico de drogas presos no Bairro Joana Darc https://t.co/rnyfVUjWFv ,Positivo
#VALUE!,@PMMG190 - AUTORES SÃO PRESOS POR TRÁFICO DE DROGAS NO MUNICÍPIO DE CONCEIÇÃO DO MATO DENTRO https://t.co/rsC0lXdcL6 ,Positivo
#VALUE!,@PMMG190 - AUTORES SÃO PRESOS/APREENDIDOS POR TRÁFICO DE DROGAS https://t.co/axPVgFxepM ,Positivo
#VALUE!,@PMMG190 - BONFINÓPOLIS - MENOR APREENDIDO POR ROUBO https://t.co/uZbiyjFODJ ,Positivo
#VALUE!,@PMMG190 - Caxambu- PM prende jovem e apreende adolescentes por tráfico de drogas https://t.co/uLhLLmviNv ,Positivo
#VALUE!,@PMMG190 - Caxambu: autor é preso por tráfico de drogas https://t.co/OeRYi6rHa9 ,Positivo
#VALUE!,@PMMG190 - Contagem - Militares do 18° BPM apreendem drogas e armas https://t.co/6dWTFjY2RE ,Positivo
#VALUE!,@PMMG190 - CORONEL FABRICIANO  PM apreende suspeitos de roubo https://t.co/cJ2AI934Df ,Positivo
#VALUE!,@PMMG190 - Dupla é presa no bairro Santa Luzia por tráfico de drogas https://t.co/1aqONsESNW ,Positivo
#VALUE!,"@PMMG190 - Durante operação, PM descobre vasta plantação de maconha, apreende armas, munições e drogas https://t.co/9aKdQAHecS ",Positivo
#VALUE!,"@PMMG190 - EM ITAMONTE, PM PRENDE QUATRO PESSOAS APÓS FURTO https://t.co/CgTiGdxJwm ",Positivo
#VALUE!,@PMMG190 - GEPAR 124ª CIA APREENDE DROGAS E ARMA https://t.co/mlWLDYLW1H ,Positivo
#VALUE!,@PMMG190 - Homem é preso com drogas https://t.co/AGm0gnxmcp ,Positivo
#VALUE!,@PMMG190 - Ipatinga - Adolescente é apreendido com grande quantidade de drogas https://t.co/8aGc2sTgGF ,Positivo
#VALUE!,@PMMG190 - IPATINGA - Adolescente é apreendido com grande quantidade de drogas https://t.co/j2gZdkDzpe ,Positivo
#VALUE!,@PMMG190 - ITABIRA - PM prende autores de roubo na Zona Rural https://t.co/24oqF6TidO ,Positivo
#VALUE!,@PMMG190 - Itanhandu  PM prende jovem e apreende adolescentes por tráfico de drogas https://t.co/AMpGC1pL9r ,Positivo
#VALUE!,"@PMMG190 - JOÃO PINHEIRO - PM APREENDEU REVÓLVER, DROGAS E MUNIÇÕES E PRENDEU AUTORES DE TRÁFICO DE DROGAS https://t.co/hJk30WsLKY ",Positivo
#VALUE!,"@PMMG190 - JOÃO PINHEIRO - PM APREENDEU REVÓLVER, DROGAS E MUNIÇÕES E PRENDEU AUTORES DE TRÁFICO DE DROGAS https://t.co/pfTD5HPUip ",Positivo
#VALUE!,@PMMG190 - Jovem de 22 anos é preso com drogas https://t.co/cL3zE4gZFt ,Positivo
#VALUE!,@PMMG190 - Manga - Operação minas em segurança https://t.co/jZUZ4QYXuc ,Positivo
#VALUE!,@PMMG190 - Menor é apreendido com drogas https://t.co/yAnCkKda4v ,Positivo
#VALUE!,@PMMG190 - MENOR É APREENDIDO POR TRÁFICO DE DROGAS https://t.co/bi0zs2oPnX ,Positivo
#VALUE!,@PMMG190 - MENOR É APREENDIDO POR TRÁFICO DE DROGAS https://t.co/FKqNhCDKZN ,Positivo
#VALUE!,@PMMG190 - Menor infrator apreendido por tráfico de drogas no Bairro Dom Almir https://t.co/EBHoMhp3Ro ,Positivo
#VALUE!,@PMMG190 - Militares 150ª Cia prende autor de tráfico de drogas https://t.co/tbviwxbhzD ,Positivo
#VALUE!,@PMMG190 - Militares da 71ª Cia Prende autor de Drogas https://t.co/5e0U6S5yPJ ,Positivo
#VALUE!,@PMMG190 - Militares da 71ª Cia prende Traficante de drogas no Bairro São Benedito https://t.co/rY8qHN7hyb ,Positivo
#VALUE!,@PMMG190 - Militares da cidade de Turmalina combatem o tráfico de drogas https://t.co/QsjESPZuUw ,Positivo
#VALUE!,@PMMG190 - MILITARES DO 61º BPM REALIZAM A MAIOR APREENSÃO DE DROGAS DA HISTÓRIA DE SABARÁ https://t.co/xaLJJzSboV ,Positivo
#VALUE!,@PMMG190 - Motocicleta furtada é localizada logo após o furto https://t.co/N9UUvKC1gq ,Positivo
#VALUE!,@PMMG190 - Ocupantes de veículo são presos por tráfico de drogas após evadir de abordagem policial https://t.co/QGyHpwKDsd ,Positivo
#VALUE!,@PMMG190 - Ouro Fino: PM prende autor de furto à residência https://t.co/AyDPOsAir0 ,Positivo
#VALUE!,@PMMG190 - Passa Quatro: jovem é presa por tráfico de drogas https://t.co/huXeQbl5yV ,Positivo
#VALUE!,@PMMG190 - Patrulha Rural/9º BPE apreende armas de fogo e drogas no Assentamento Maringá/Monte Castelo https://t.co/y6J1wZMS7V ,Positivo
#VALUE!,@PMMG190 - PM apreende drogas https://t.co/JHRf9R1x6s ,Positivo
#VALUE!,@PMMG190 - PM apreende menor com drogas https://t.co/cZV5slrEQp ,Positivo
#VALUE!,@PMMG190 - PM intercepta autores em Carmo da Cachoeira e impede tráfico de drogas https://t.co/BlZShn3mqg ,Positivo
#VALUE!,@PMMG190 - PM prende autor logo após roubo https://t.co/0RXWki1J7T ,Positivo
#VALUE!,@PMMG190 - PM PRENDE AUTORES DE ROUBO https://t.co/WPdqbZxnRi ,Positivo
#VALUE!,@PMMG190 - PM prende trio por tentativa de furto em Varginha https://t.co/lbyss55VJZ ,Positivo
#VALUE!,@PMMG190 - PM prende um homem e um menor com drogas https://t.co/IZhNubyPVK ,Positivo
#VALUE!,@PMMG190 - PMR prende casal com drogas em Itaverava https://t.co/DoXUeW337Y ,Positivo
#VALUE!,@PMMG190 - PMR prende drogas na rodovia em Lagoa Dourada https://t.co/cXr6vFOaba ,Positivo
#VALUE!,@PMMG190 - Polícia Militar efetua a apreensão de dois menores infratores que praticaram um roubo https://t.co/1usdvoUhPW ,Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE FURTO E RECEPTAÇÃO NO BAIRRO PIRAPITINGA EM ITUIUTABA https://t.co/LpZ2so1aEc ,Positivo
#VALUE!,@PMMG190 - Polícia Militar prende autor de roubo https://t.co/8cX6G34oro ,Positivo
#VALUE!,"@PMMG190 - Polícia Militar prende autor de tentativa de roubo em Cachoeira do Campo, distrito de Ouro Preto ... https://t.co/yMhZ7tGtqD ",Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE TRÁFICO DE DROGAS https://t.co/EQAbZABgen ,Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE TRÁFICO DE DROGAS https://t.co/kpbnXrZCyD ,Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE AUTORES DE ROUBO NA CIDADE DE PRATA APÓS QUASE TRÊS DIAS DE BUSCAS https://t.co/8iVX9Xzv3Y ,Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE HOMEM DE 25 ANOS POR TRÁFICO DE DROGAS NO BAIRRO NOVO TEMPO 2 EM ITUIUTABA https://t.co/s2maE8ZsC4 ,Positivo
#VALUE!,"@PMMG190 - Polícia Militar prende rapaz por tráfico de drogas no bairro São Cristóvão, em Mariana (MG) https://t.co/sSj9bg1Hai ",Positivo
#VALUE!,@PMMG190 - Policiais militares do BPTran prendem autores de roubo a coletivo. https://t.co/fWeBXmQZlv ,Positivo
#VALUE!,@PMMG190 - Policiais militares do BPTran prendem autores de roubo a coletivo. https://t.co/SLRt4sIsWV ,Positivo
#VALUE!,@PMMG190 - POP E GEPAR DA 125ª CIA APREENDEM DROGAS E ARMA EM BAILE FUNK NA VILA AMBROSINA https://t.co/HSBSW3qxpa ,Positivo
#VALUE!,@PMMG190 - Prisão por tráfico de drogas e estelionato https://t.co/xisnC9VFaZ ,Positivo
#VALUE!,@PMMG190 - Prisão por tráfico de drogas em Mantena https://t.co/iqYDhqMqNj ,Positivo
#VALUE!,@PMMG190 - São Lourenço: mulher é presa por tráfico de drogas https://t.co/Oms9Rljy1V ,Positivo
#VALUE!,@PMMG190 - São Lourenço: PM prende autores por furto https://t.co/mTcOLuZi25 ,Positivo
#VALUE!,@PMMG190 - Traficante é preso pela Polícia Militar https://t.co/zuEjuDW7xS ,Positivo
#VALUE!,@PMMG190 - UNAÍ - PRISÃO POR TRÁFICO DE DROGAS https://t.co/5iFWY08N8D ,Positivo
#VALUE!,@PMMG190 - Veículo produto de roubo é recuperado pela PM https://t.co/xEl3T2Gvxs ,Positivo
#VALUE!,@PMMG190 - Vespasiano - Policia Militar apreende drogas e colete balístico https://t.co/91xPyItLlD ,Positivo
#VALUE!,"10 novos radares começaram a funcionar, contribuindo para a segurança viária nas rodovias mineiras.… https://t.co/Y3uMkaonTt ",Positivo
#VALUE!,"Adolescente é apreendido com drogas, na cidade de Ibiraci https://t.co/1fuhuXHhN8 ",Positivo
#VALUE!,Adolescente é contido por populares após tentativa de roubo em Uberaba #G1 https://t.co/VXG3HDyWHM ,Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/fUHghktwgj #noticias ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/IdZvDthEeD ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/nAgOPN6EBx #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/OxWHQq2pKR ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/OxWHQq2pKR ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/qe9guVHc2A #TimBeta ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/a3Og1vKLoN https://t.co/DwdGQcBPjO ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/aydMRikK4E https://t.co/6R05TlvfVP ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/Ew5RkK1fG6 ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/IaAXzPU0qt https://t.co/XS6g0SNePw ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/IKX7NnSW4N https://t.co/issmS0EGaT ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/IrDBZ1a5GO ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/M0zE5klvGY https://t.co/P9OPgT5mRN ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/MUHwhBp8Rx ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/oWy5Q7nsTE https://t.co/oUFQouO5ED ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/T2Zd8B5fBA ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/tlyCplvy1H ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/uxiCI5PTFd #OperaçãoBetaLab https://t.co/Wmopa8gHwY ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/vZszTSyjn3 https://t.co/3BEVQTuHZl ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/ZF4J3GliTx https://t.co/okFlSgIEsS ",Positivo
#VALUE!,"Após denúncia, PM apreende drogas, munição e armas em Araxá: Jovem e dois adolescentes foram detidos na noite desta… https://t.co/kXUleRrXQp ",Positivo
#VALUE!,"Aqui no Brasil Com três anos, presídio privado em Minas Gerais não teve rebeliões via /r/brasil https://t.co/jpKcBiDHTL ",Positivo
#VALUE!,Arma e drogas são apreendidas pela PM em baile funk em Januária https://t.co/Y8rJP11Vqz ,Positivo
#VALUE!,Arma e drogas são apreendidas pela PM em baile funk em Januária https://t.co/Y8rJP11Vqz ,Positivo
#VALUE!,Arma e drogas são apreendidas pela PM em baile funk em Januária https://t.co/yewWEBbX9e ,Positivo
#VALUE!,Arma e drogas são apreendidas pela PM em baile funk em Januária https://t.co/9YY3Rcv8k5 https://t.co/eleTPYZAzH ,Positivo
#VALUE!,Arma e drogas são apreendidas pela PM em baile funk em Januária https://t.co/C7OpCX9s2Z #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes ,Positivo
#VALUE!,Arma e drogas são apreendidas pela PM em baile funk em Januária https://t.co/MZETlZECds ,Positivo
#VALUE!,Arma e drogas são apreendidas pela PM em baile funk em Januária https://t.co/nNX55THYZJ ,Positivo
#VALUE!,"BRASIL: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/qwmIxsoD9e @entornoi https://t.co/yMY20syQso ",Positivo
#VALUE!,"Brasília de Minas MG. PM DESMONTA QUADRILHA ENVOLVIDA COM O TRÁFICO DE DROGAS, ROUBOS E HOMICÍDIO https://t.co/PL0VrqNlxv ",Positivo
#VALUE!,Cão da Polícia Militar ajuda na apreensão de drogas em Juiz de Fora https://t.co/t8gnIg95Ym https://t.co/BsL2lcwDiR ,Positivo
#VALUE!,"Com 3 anos,presídio privado em MG ñ teve rebeliões https://t.co/vXR8G0sTdt Matéria tendenciosa: e em outros presídios públicos da msm idade? ",Positivo
#VALUE!,"Com o objetivo de reprimir o tráfico de drogas, a Polícia Civil de Minas Gerais (PCMG) prendeu em flagrante José... https://t.co/gHrWvzRT8x ",Positivo
#VALUE!,"Com três anos, presídio privado #MinasGerais não teve: https://t.co/s2cwR0JvkQ, https://t.co/9gILNXEyfw https://t.co/36ZPe0sEO8 ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões

https://t.co/4rUEVaiFcs ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões Blog do BG aponto c possibilidade pra crise atual https://t.co/mLXsSPr40b ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/0JfjlHZAWp ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/3q8gKwskvD ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/4rUEVaiFcs ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/4U85XKZMfE via @JornalExtra ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/4yhEnfxAW4 https://t.co/lzNXR5m1bj ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/7EgLa88oBN ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/8UpNVBNRW3 https://t.co/P5b3Fqn3kx ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/bmMzonoY6F ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/bpIh1dza7Z ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/cA5fzEceBq tão simples de resolver ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/cLoO1SkBz4 ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/dAtJbYIXYD ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Fgmu80nHJx ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/HJ8jRCMCRE ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/i1xvMZtE ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/jeDPyFzsgO ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/KSHdRTcE9E ",Positivo
#VALUE!,"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Lmxe4mdt7f ",Positivo
